Id,Average
26539,10.48398336
26540,10.27735436
26541,10.20206053
26542,10.07339941
26543,9.994184874
26544,10.25131703
26545,10.21771208
26546,9.960283415
26547,7.375620712
26548,6.175109236
26549,5.900605975
26550,6.004891013
26551,6.213250293
26552,6.28659181
26553,7.709274034
26554,7.355748937
26555,6.329691082
26556,4.477234321
26557,2.157342082
26558,-0.75619928
26559,0.318523233
26560,3.131737925
26561,-0.247012404
26562,4.449457009
26563,7.456774171
26564,8.039571463
26565,8.274965966
26566,7.780151518
26567,7.846519282
26568,6.333755497
26569,6.176326787
26570,5.982689174
26571,6.082529942
26572,4.724177763
26573,4.844864993
26574,4.21611132
26575,4.238792126
26576,5.173269801
26577,3.693956005
26578,2.281487468
26579,0.547043836
26580,-4.321431689
26581,-6.007389757
26582,-4.967391594
26583,-5.307285947
26584,-0.217299672
26585,5.356045125
26586,6.427428278
26587,5.818623849
26588,5.185277477
26589,2.649580138
26730,7.951106795
26731,7.914938796
26732,7.898658992
26733,7.877966426
26734,7.9962223
26735,8.11923147
26736,8.113397087
26737,8.112319353
26738,8.086626229
26739,8.049487899
26740,7.993047493
26741,7.980992535
26742,7.963694884
26743,7.922427117
26744,7.887322022
26745,7.953776548
26746,8.028200934
26747,8.00516334
26748,7.994650272
26749,7.898172672
26750,7.858874478
26751,7.805761178
26752,7.752950182
26753,7.399897675
26754,7.546694242
26755,7.3981316
26756,6.791345938
26757,7.97272135
26758,8.471486944
26759,7.983250768
26760,7.968203442
26761,7.936811869
26762,7.890469356
26763,7.950963197
26764,7.973921888
26765,7.972880626
26766,8.0214953
26767,8.778865355
26768,8.506936295
26769,8.548843301
26770,8.742100717
26771,8.904042586
26772,9.038504549
26773,9.542513497
26774,11.47026187
26775,10.19314106
26776,10.71274133
26777,10.78248499
26778,10.19071381
26779,10.39832154
26780,10.89693929
26781,10.82104422
26782,10.29254523
26783,9.606236621
26784,7.073098479
26785,6.719214827
26786,6.538460883
26787,6.364683595
26788,8.167532831
26789,7.786479408
26790,7.254819693
26791,4.104253636
26792,3.314130104
26793,1.165856788
26794,0.032765403
26795,-0.070822833
26796,1.093574169
26797,3.427459842
26798,7.948251767
26799,8.45790611
26800,7.956392049
26801,8.420601954
26802,7.639397966
26803,7.19815116
26804,4.27592082
26805,5.875249957
26806,5.793855521
26807,5.999594142
26808,3.855367916
26809,4.074004219
26810,1.880127551
26811,1.645899487
26812,3.347966054
26813,1.122511873
26814,-0.647847256
26815,-2.252127874
26816,-5.405880033
26817,-5.463251679
26818,-6.82434118
26819,-5.9193321
26820,0.749905674
26821,6.112731895
26822,5.633774508
26823,6.539355727
26824,4.099579469
26825,1.987045959
26966,8.04722415
26967,7.999118459
26968,7.970039663
26969,7.931646557
26970,8.064553631
26971,8.199720272
26972,8.191602072
26973,8.199164189
26974,8.173519356
26975,8.154258356
26976,8.095546169
26977,8.075559651
26978,8.03397256
26979,8.013261709
26980,7.981270667
26981,8.038387401
26982,8.118643429
26983,8.095006178
26984,8.08201087
26985,8.004336861
26986,7.91768841
26987,7.969371378
26988,7.657452907
26989,7.52464747
26990,7.556402179
26991,6.812220742
26992,5.574609144
26993,6.546550236
26994,8.515396764
26995,8.128545411
26996,8.047754372
26997,8.026515167
26998,8.068858178
26999,8.05687992
27000,8.04536055
27001,8.05608234
27002,8.016416523
27003,8.501010552
27004,8.402784912
27005,8.367969875
27006,8.543570012
27007,8.578601391
27008,8.551613825
27009,8.589915126
27010,9.670686184
27011,9.907613687
27012,10.70299039
27013,10.34933974
27014,10.4434374
27015,10.88524986
27016,11.71298361
27017,11.41667562
27018,11.025661
27019,10.16686039
27020,7.647343693
27021,7.185164565
27022,6.746345208
27023,8.221496786
27024,8.551173693
27025,7.830934533
27026,6.425395093
27027,6.375238662
27028,4.585939683
27029,2.857109418
27030,0.227543599
27031,2.157036663
27032,3.25403501
27033,6.382889275
27034,8.748978337
27035,8.021718368
27036,7.957854721
27037,8.517475985
27038,5.817758921
27039,7.202217778
27040,7.088889527
27041,6.197256375
27042,4.477496021
27043,4.735659972
27044,0.856406887
27045,-0.364894124
27046,-2.59932909
27047,-0.972073619
27048,1.605295705
27049,0.139503373
27050,-1.557497924
27051,-4.623291499
27052,-3.325953166
27053,-3.555441498
27054,-5.443269919
27055,-1.092793213
27056,5.568871287
27057,5.216851094
27058,5.610685272
27059,6.126428931
27060,2.154367118
27061,2.706799074
27202,8.128608093
27203,8.100350841
27204,8.038925891
27205,8.00504621
27206,8.142612567
27207,8.302298108
27208,8.278764428
27209,8.257091131
27210,8.225478654
27211,8.215540476
27212,8.220296492
27213,8.154203468
27214,8.12007554
27215,8.089455058
27216,8.050973827
27217,8.14645266
27218,8.207978341
27219,8.188703387
27220,8.168053406
27221,8.099815805
27222,8.11014032
27223,7.677727552
27224,5.086649808
27225,3.837991083
27226,5.911946116
27227,6.025635482
27228,5.896612315
27229,6.199002451
27230,7.982097339
27231,8.239224345
27232,8.212049644
27233,8.179566479
27234,8.199977452
27235,8.117760399
27236,8.127047347
27237,8.083242235
27238,8.141697232
27239,8.272310282
27240,8.436553592
27241,8.457077898
27242,8.457716345
27243,8.462054293
27244,8.566926216
27245,8.893597212
27246,9.8477085
27247,10.04545616
27248,10.46749691
27249,10.7065546
27250,10.85885369
27251,11.40431111
27252,12.02121838
27253,12.30134382
27254,11.80313292
27255,9.238935467
27256,8.260059849
27257,7.609906343
27258,7.095933981
27259,8.902188893
27260,8.60234054
27261,8.17687677
27262,7.758167282
27263,5.578023495
27264,5.871499872
27265,2.153579305
27266,2.333201216
27267,3.829118426
27268,6.48022451
27269,8.759569163
27270,8.53625635
27271,7.696338184
27272,7.788766442
27273,8.37877519
27274,8.069461577
27275,7.708144365
27276,5.988018016
27277,2.204436222
27278,1.323174836
27279,-0.244922178
27280,-2.349755733
27281,-3.016456693
27282,-3.766874517
27283,-1.066242719
27284,-0.06970443
27285,-1.160594384
27286,-1.107637045
27287,-1.164781482
27288,-0.717040397
27289,-4.04287619
27290,-2.133754912
27291,3.169310896
27292,4.918270758
27293,4.27870849
27294,1.859077776
27295,3.793994214
27296,6.435825787
27297,5.533527562
27438,8.190528394
27439,8.182719433
27440,8.1211732
27441,8.110068275
27442,8.226441054
27443,8.351419055
27444,8.330920515
27445,8.323864216
27446,8.305644368
27447,8.296499165
27448,8.270164925
27449,8.214236204
27450,8.202854659
27451,8.171224202
27452,8.139591938
27453,8.224296397
27454,8.281085021
27455,8.344445692
27456,8.290837428
27457,8.210123924
27458,8.008445348
27459,5.168754686
27460,6.303657088
27461,5.169911607
27462,3.765901345
27463,5.132752487
27464,3.843944256
27465,6.787889059
27466,8.594090514
27467,8.412862157
27468,8.336691129
27469,8.245695629
27470,8.309149974
27471,8.29190679
27472,8.294551433
27473,8.302698074
27474,8.215745836
27475,8.348234353
27476,8.520631589
27477,8.519920425
27478,8.497057421
27479,8.491450513
27480,8.653709264
27481,9.094377227
27482,10.11306417
27483,10.34051876
27484,10.55939638
27485,10.80895038
27486,11.29490226
27487,12.25829654
27488,13.16733987
27489,11.94575004
27490,11.30491173
27491,10.42517504
27492,9.02319377
27493,8.230307167
27494,9.413771957
27495,8.849851638
27496,8.386584994
27497,8.045220344
27498,8.227226448
27499,7.552603493
27500,4.920601904
27501,4.835246338
27502,7.030572538
27503,5.015277979
27504,8.741392255
27505,8.844326813
27506,8.259376988
27507,8.420879871
27508,8.014598408
27509,7.34771791
27510,7.564168804
27511,6.08492314
27512,4.32182987
27513,0.522238539
27514,-2.949267911
27515,-1.501912355
27516,-1.292495565
27517,-0.812494958
27518,-2.344363841
27519,-2.576436214
27520,0.047396915
27521,1.448913429
27522,-0.926300419
27523,-4.36642896
27524,-3.489192415
27525,-3.093401472
27526,2.704247192
27527,7.151275237
27528,4.861777457
27529,2.228442506
27530,2.853047367
27531,2.414657194
27532,6.20109217
27533,7.167146546
27674,8.247762449
27675,8.253958795
27676,8.236899644
27677,8.20551236
27678,8.31134153
27679,8.448870989
27680,8.39966759
27681,8.377720638
27682,8.388436507
27683,8.367409242
27684,8.331850693
27685,8.285599377
27686,8.280535335
27687,8.246419646
27688,8.227451073
27689,8.303344036
27690,8.376854225
27691,8.455345547
27692,8.069068362
27693,7.899394538
27694,6.062239437
27695,2.971956271
27696,5.256315904
27697,5.43415996
27698,3.235460415
27699,4.733900738
27700,6.91899568
27701,8.418395438
27702,8.612733746
27703,8.523954603
27704,8.436365056
27705,7.998106609
27706,7.419388545
27707,8.373534922
27708,8.441467384
27709,8.410285428
27710,8.359904347
27711,8.496083322
27712,8.676573423
27713,8.582334258
27714,8.563514447
27715,8.610038691
27716,8.837381847
27717,9.226830936
27718,10.04602734
27719,10.40612938
27720,10.95165277
27721,11.33267138
27722,12.04678681
27723,13.94052397
27724,15.19116061
27725,12.98019583
27726,12.30411063
27727,10.65539132
27728,9.462621714
27729,10.45329374
27730,9.597080779
27731,7.161865191
27732,8.728142813
27733,8.409256426
27734,8.55828431
27735,8.698602488
27736,8.311062334
27737,8.027432727
27738,8.541282451
27739,5.902363156
27740,9.084889003
27741,9.094363423
27742,9.249388561
27743,8.301296862
27744,4.846502603
27745,6.731427229
27746,6.547896983
27747,4.110052273
27748,1.165523461
27749,-2.734902939
27750,-2.987776573
27751,-1.038840815
27752,0.160737337
27753,1.662324069
27754,0.269735476
27755,-1.016451194
27756,1.421207283
27757,1.911044711
27758,-2.57627028
27759,-3.701352558
27760,-0.764012464
27761,0.166797
27762,5.596602167
27763,6.909865042
27764,2.788493564
27765,1.643101099
27766,3.381011273
27767,6.812534135
27768,7.093359581
27769,7.085887906
27910,8.280954749
27911,8.279836267
27912,8.26215877
27913,8.248589454
27914,8.385417035
27915,8.518852821
27916,8.474993528
27917,8.477984705
27918,8.448614899
27919,8.435685452
27920,8.420232357
27921,8.395672359
27922,8.362546134
27923,8.32049351
27924,8.385623456
27925,8.378247297
27926,8.449446863
27927,8.434264606
27928,6.570272503
27929,7.006257576
27930,5.496425834
27931,2.76533931
27932,3.165781365
27933,5.914388027
27934,4.8711509
27935,8.312293565
27936,8.57981919
27937,8.472932149
27938,8.672449727
27939,8.426529916
27940,8.644449583
27941,8.44886217
27942,7.944898741
27943,8.531351983
27944,8.549203813
27945,8.552542318
27946,8.511055771
27947,8.616633808
27948,8.747490246
27949,8.727828358
27950,8.708328213
27951,8.647514324
27952,9.046938601
27953,10.16152649
27954,10.35318153
27955,10.67910063
27956,11.27659236
27957,13.79425496
27958,13.71436928
27959,14.18664096
27960,15.09752436
27961,14.47888944
27962,11.70693782
27963,10.58166139
27964,11.26892655
27965,10.77161363
27966,8.452074874
27967,7.927351178
27968,9.188487245
27969,8.840214454
27970,8.78228612
27971,9.027120558
27972,8.590388997
27973,9.106661132
27974,8.807490601
27975,9.160157187
27976,9.59986289
27977,8.959532537
27978,8.884256313
27979,5.751423608
27980,7.191184717
27981,6.533753529
27982,4.227279825
27983,3.917302178
27984,0.985602071
27985,-2.587157131
27986,-7.699211825
27987,-5.707282114
27988,-3.064166403
27989,2.093503218
27990,4.713853978
27991,2.514752308
27992,4.89562741
27993,1.951129459
27994,-0.776940675
27995,0.639974594
27996,2.271445993
27997,2.343808598
27998,3.186807503
27999,4.923877651
28000,6.643952604
28001,7.573985672
28002,8.206496018
28003,8.225686828
28004,6.97724938
28005,7.594635724
28146,8.327366087
28147,8.33071026
28148,8.296085367
28149,8.309724883
28150,8.45520456
28151,8.641379129
28152,8.615688139
28153,8.605631539
28154,8.589239816
28155,8.56798359
28156,8.545177212
28157,8.528112223
28158,8.518988122
28159,8.525745811
28160,8.496065068
28161,8.47209589
28162,7.591372184
28163,6.125686955
28164,4.629666358
28165,6.250942727
28166,4.192112634
28167,3.569799839
28168,6.62534345
28169,8.436095942
28170,8.629088729
28171,9.144335839
28172,8.798135014
28173,8.934926104
28174,9.000518451
28175,9.201101795
28176,8.384218794
28177,8.889652896
28178,8.842715283
28179,8.781144387
28180,8.841255638
28181,8.892770511
28182,8.800072308
28183,8.862731672
28184,8.930245336
28185,8.906842433
28186,8.979331564
28187,9.072537469
28188,9.099641525
28189,11.6425939
28190,10.64382324
28191,11.02103518
28192,11.83291006
28193,13.5017132
28194,16.7600881
28195,15.99960399
28196,18.66447074
28197,16.14200452
28198,13.84966382
28199,10.81591042
28200,11.64824697
28201,11.55340095
28202,9.077805859
28203,8.765411101
28204,8.182108046
28205,9.847778555
28206,9.573056071
28207,9.592217623
28208,9.363642528
28209,9.528812285
28210,10.21989706
28211,9.752403184
28212,9.380748825
28213,9.422125543
28214,8.730570933
28215,8.023560135
28216,6.912922964
28217,5.979961327
28218,5.273008627
28219,2.542481807
28220,-0.65879265
28221,-6.631327489
28222,-13.62781409
28223,-13.05491665
28224,-6.959507881
28225,-0.837926591
28226,2.729926273
28227,3.581719712
28228,5.631909057
28229,2.664681399
28230,1.714311489
28231,4.413449341
28232,5.452491032
28233,3.909507242
28234,4.940716205
28235,6.611096969
28236,8.045154868
28237,7.415803883
28238,7.29500854
28239,7.938401644
28240,8.037611893
28241,7.404972454
28382,8.364307862
28383,8.364866868
28384,8.353650054
28385,8.34774597
28386,8.533882948
28387,8.756328901
28388,8.769347452
28389,8.735176606
28390,8.710997126
28391,8.704307183
28392,8.706011916
28393,8.687304338
28394,8.685361232
28395,8.766014766
28396,8.596815052
28397,4.814930474
28398,2.653421936
28399,0.759930679
28400,1.97445206
28401,5.86192067
28402,6.974531152
28403,4.02263524
28404,6.623287803
28405,7.926220509
28406,9.405210451
28407,8.954864558
28408,9.149956301
28409,9.21247639
28410,9.134473521
28411,7.750775897
28412,7.302576997
28413,9.020101429
28414,9.150662255
28415,9.048667512
28416,9.09777861
28417,9.127293779
28418,9.123381917
28419,9.07280896
28420,9.110333179
28421,9.079800831
28422,9.164568413
28423,9.300821926
28424,9.379187317
28425,10.46787151
28426,10.84331212
28427,11.40444189
28428,12.94383645
28429,16.11238368
28430,19.48016191
28431,18.17992971
28432,19.64783874
28433,15.61409946
28434,13.81794498
28435,12.53072664
28436,12.70801883
28437,10.5808273
28438,11.18559344
28439,9.075951589
28440,10.31189119
28441,10.1421652
28442,10.29012832
28443,10.18281365
28444,10.4185694
28445,10.13617179
28446,10.15500641
28447,10.21880703
28448,10.03446065
28449,9.765784147
28450,9.273676914
28451,8.240453175
28452,6.009405055
28453,7.82816385
28454,6.589637087
28455,1.777168917
28456,-5.377959225
28457,-7.490634333
28458,-9.063604112
28459,-13.02150104
28460,-8.646570077
28461,-4.689900144
28462,2.411471094
28463,3.910225443
28464,3.545418401
28465,4.089784984
28466,3.954004073
28467,5.498094289
28468,5.902303148
28469,6.905166171
28470,5.136360652
28471,8.089897592
28472,7.98847192
28473,8.299486549
28474,8.416532656
28475,8.486316859
28476,8.151324353
28477,8.384520113
28618,8.394348057
28619,8.388816546
28620,8.385807078
28621,8.400706434
28622,8.612943736
28623,8.829876713
28624,8.821723203
28625,8.743057768
28626,8.29144457
28627,8.757075752
28628,8.821836984
28629,8.749338771
28630,8.740169027
28631,8.898062284
28632,7.403224558
28633,1.140305238
28634,-3.536431866
28635,-4.338637628
28636,-0.963990931
28637,2.951393902
28638,2.751731508
28639,2.655091777
28640,8.018021354
28641,9.292023202
28642,9.353459426
28643,8.785017377
28644,9.306384429
28645,9.265774472
28646,7.935562893
28647,8.116757825
28648,9.100073607
28649,9.227867058
28650,9.185197472
28651,9.215893233
28652,9.200012411
28653,9.187230945
28654,9.194213656
28655,9.233378905
28656,9.187855528
28657,9.263501327
28658,9.235960004
28659,9.390436729
28660,9.676391991
28661,10.53923984
28662,10.62227737
28663,11.97547474
28664,15.24199617
28665,18.55912202
28666,16.70438302
28667,18.86981075
28668,16.45747288
28669,13.01555087
28670,12.79872321
28671,13.12928497
28672,13.44929426
28673,12.88095175
28674,11.44916032
28675,11.04579022
28676,10.63438022
28677,10.11129627
28678,9.886720641
28679,9.781523181
28680,9.873132788
28681,9.443785245
28682,10.05169898
28683,10.15688995
28684,10.18479423
28685,9.757245436
28686,8.748732874
28687,6.731462955
28688,9.182996699
28689,8.720462887
28690,7.040150935
28691,2.7997065
28692,-0.676624143
28693,0.48424125
28694,-5.735632405
28695,-4.179737513
28696,-9.470249386
28697,-6.69423609
28698,2.709968018
28699,6.948372387
28700,6.901001869
28701,4.310267213
28702,4.686307183
28703,5.300976816
28704,5.917145842
28705,7.428021709
28706,8.238119957
28707,8.235077564
28708,8.80178404
28709,8.733150328
28710,8.08517981
28711,8.071263613
28712,9.157103365
28713,9.34285046
28854,8.431078646
28855,8.437131693
28856,8.450655929
28857,8.442428899
28858,8.675009863
28859,8.922174103
28860,8.573297617
28861,7.643975742
28862,7.340164731
28863,7.623831369
28864,8.732274584
28865,8.774842382
28866,8.923411172
28867,7.387525988
28868,2.479079787
28869,-7.021786031
28870,-8.535839794
28871,-5.802479381
28872,0.641466996
28873,2.669702677
28874,0.78229272
28875,6.856703921
28876,8.616408181
28877,8.444117567
28878,9.165362678
28879,8.377591325
28880,8.372539831
28881,7.976714567
28882,8.676919181
28883,9.196247607
28884,9.284160368
28885,9.261267868
28886,9.238707724
28887,9.268236785
28888,9.258308411
28889,9.230580252
28890,9.241660436
28891,9.473524012
28892,9.484241629
28893,9.517783285
28894,9.316720115
28895,9.378276677
28896,10.13738872
28897,10.36051316
28898,10.89596479
28899,13.43538306
28900,17.12947603
28901,14.86455667
28902,17.40864539
28903,14.5137227
28904,12.31261918
28905,11.03177947
28906,12.26048529
28907,13.74660791
28908,14.15487003
28909,14.20149797
28910,12.57080359
28911,11.77494569
28912,11.32971537
28913,9.168364285
28914,8.473567037
28915,10.20454469
28916,9.889909647
28917,9.63170742
28918,10.25275298
28919,10.4257997
28920,10.2789841
28921,9.588644963
28922,9.854114801
28923,10.12352206
28924,10.4511738
28925,8.468148083
28926,6.014778931
28927,3.704024541
28928,2.449689216
28929,-2.391006519
28930,1.281187832
28931,0.517090589
28932,-5.679219259
28933,-0.852323707
28934,2.918659264
28935,5.889106373
28936,2.892159141
28937,3.49282257
28938,4.345713858
28939,3.683098947
28940,7.403921205
28941,8.549116479
28942,8.294487555
28943,7.705545064
28944,8.375140936
28945,8.430431325
28946,8.422684113
28947,8.75478477
28948,9.886454015
28949,9.35347762
29090,8.475976349
29091,8.477895314
29092,8.514322456
29093,8.469526439
29094,8.754804817
29095,8.939301828
29096,7.749028471
29097,6.916228497
29098,6.806083475
29099,8.025098673
29100,8.636712794
29101,8.809300028
29102,6.628457313
29103,1.28246428
29104,-6.458627261
29105,-12.0459873
29106,-13.27333103
29107,-9.029623098
29108,-5.184823861
29109,-0.901180842
29110,2.786968847
29111,6.300722649
29112,6.419018464
29113,7.099978812
29114,7.666958301
29115,8.828580868
29116,7.228714965
29117,6.90057706
29118,9.186846902
29119,9.350048233
29120,9.384523969
29121,9.365672294
29122,9.263540166
29123,9.343791353
29124,9.338822417
29125,9.306006147
29126,9.546543929
29127,9.802470475
29128,9.733283374
29129,9.861942255
29130,9.842066828
29131,9.949510245
29132,10.8505929
29133,10.81038106
29134,12.60779798
29135,15.56751656
29136,14.38373222
29137,15.96922706
29138,16.65568891
29139,12.39435511
29140,11.96537487
29141,14.43019649
29142,14.16569602
29143,15.40135953
29144,13.55893101
29145,13.29585939
29146,12.48400614
29147,11.8286936
29148,10.69158155
29149,9.745515988
29150,10.78667065
29151,10.24026713
29152,10.25044252
29153,10.42622429
29154,10.26025665
29155,10.50767264
29156,10.69760579
29157,10.13797887
29158,10.1450435
29159,10.04160764
29160,10.17615384
29161,7.993999236
29162,5.659058147
29163,2.836843934
29164,4.290897543
29165,2.648586497
29166,5.159369716
29167,4.251157956
29168,2.36396425
29169,3.790619464
29170,3.247046573
29171,2.52229371
29172,1.240674401
29173,3.109772499
29174,3.245461098
29175,7.587264715
29176,7.309948939
29177,7.170891933
29178,7.988153276
29179,9.049540193
29180,8.838822794
29181,8.875639457
29182,9.400888798
29183,9.814925227
29184,10.20512633
29185,9.762666209
29326,8.502989618
29327,8.479520373
29328,8.526174911
29329,8.515147975
29330,8.726075582
29331,8.650473028
29332,6.270854891
29333,4.53136308
29334,6.411763596
29335,8.56321546
29336,8.857952668
29337,6.955422133
29338,0.928948915
29339,-5.483794601
29340,-10.01986637
29341,-11.84270865
29342,-14.30197757
29343,-15.64714215
29344,-11.0539442
29345,-7.832270586
29346,-2.078043519
29347,3.23225794
29348,1.48828355
29349,6.91757843
29350,8.447224883
29351,9.702672822
29352,9.54756481
29353,9.445831506
29354,9.353875494
29355,9.400438227
29356,9.374311049
29357,9.377612706
29358,9.381129871
29359,9.492848061
29360,9.610779353
29361,9.573870475
29362,9.744178846
29363,9.841235074
29364,10.95367955
29365,10.53149358
29366,10.28544864
29367,10.40920071
29368,10.63131001
29369,11.76811001
29370,15.72598786
29371,13.89455456
29372,16.89021749
29373,17.66127841
29374,13.11046626
29375,13.2176169
29376,14.53611307
29377,14.27336181
29378,15.64134832
29379,15.64924817
29380,13.39901031
29381,12.87742725
29382,13.10282152
29383,12.93644667
29384,12.02052644
29385,10.57303767
29386,11.20615786
29387,10.81230246
29388,10.65229745
29389,10.74566348
29390,10.29228159
29391,10.59806059
29392,10.37770233
29393,10.57960849
29394,10.38118951
29395,10.22920635
29396,9.807037972
29397,7.298019335
29398,7.331521383
29399,4.90929265
29400,4.409146356
29401,7.801808408
29402,7.656780785
29403,7.593700628
29404,6.969544007
29405,5.644672486
29406,1.136546944
29407,0.169025233
29408,0.067307183
29409,2.261785824
29410,6.105977151
29411,4.830662317
29412,8.101828604
29413,9.02028746
29414,9.205545018
29415,9.479556104
29416,9.564159442
29417,9.725127209
29418,10.09381198
29419,10.49931996
29420,11.14358654
29421,11.46320029
29562,8.496607043
29563,8.519308323
29564,8.461090757
29565,8.484124446
29566,7.917522773
29567,5.528384586
29568,3.217176158
29569,2.041079683
29570,7.13880012
29571,8.622544416
29572,5.413918921
29573,0.809933645
29574,-4.036092481
29575,-8.156512443
29576,-5.829275037
29577,-7.448372631
29578,-9.908233777
29579,-11.75127807
29580,-12.09335369
29581,-11.88741005
29582,-4.284099901
29583,3.572341454
29584,5.246535776
29585,9.352071279
29586,9.700124558
29587,9.551733794
29588,9.468023632
29589,9.473202209
29590,9.461679724
29591,9.458525555
29592,9.517480365
29593,9.470176037
29594,9.495196049
29595,9.501990451
29596,9.850804359
29597,10.00211407
29598,10.07503128
29599,10.11075811
29600,10.28248212
29601,10.32674296
29602,10.36572546
29603,10.61626146
29604,11.43974288
29605,13.95894426
29606,13.36831809
29607,13.77638161
29608,18.55790566
29609,14.45059062
29610,13.23145816
29611,13.36915446
29612,15.64890212
29613,15.86904978
29614,15.69114853
29615,14.46580004
29616,15.15329128
29617,16.97969033
29618,14.09133474
29619,13.39533629
29620,13.20956638
29621,11.65499249
29622,11.5569206
29623,11.03723701
29624,10.89260613
29625,10.82876666
29626,10.46072092
29627,10.93904068
29628,10.72621184
29629,11.04005656
29630,10.5834924
29631,10.46117144
29632,9.34222566
29633,7.431712327
29634,8.320570202
29635,7.491061682
29636,6.963056176
29637,8.521807469
29638,7.767516147
29639,6.659312337
29640,3.12732715
29641,3.585117645
29642,2.169558668
29643,0.602340706
29644,3.479750567
29645,4.682061948
29646,4.849176534
29647,8.000032282
29648,8.676301543
29649,8.995027623
29650,9.776443564
29651,9.640350807
29652,9.804987626
29653,9.734207123
29654,9.758716926
29655,10.37434584
29656,11.08523702
29657,11.26761819
29798,8.469823244
29799,8.545958102
29800,8.154078876
29801,4.597622472
29802,-0.41523615
29803,0.207489387
29804,-0.735458534
29805,2.889175148
29806,6.786468606
29807,3.355012485
29808,0.377802071
29809,-3.406258032
29810,-7.401917099
29811,-2.392765198
29812,-1.274381504
29813,-2.443642662
29814,-5.673104442
29815,-5.113705413
29816,-3.562242806
29817,-3.475030218
29818,0.506800084
29819,5.790557556
29820,7.26153694
29821,9.508533436
29822,9.773977138
29823,9.712214711
29824,9.537866252
29825,9.501071963
29826,9.756875313
29827,9.632403874
29828,9.554257233
29829,9.467965322
29830,9.506757512
29831,9.801055595
29832,9.246351583
29833,0.705119064
29834,9.758769613
29835,9.895877531
29836,10.16338307
29837,10.23721989
29838,10.37121131
29839,10.77729624
29840,11.78887575
29841,11.39961561
29842,15.18817363
29843,17.87988492
29844,14.73862953
29845,13.74726472
29846,14.29230192
29847,16.21389066
29848,17.45829087
29849,18.15461899
29850,16.93978046
29851,17.1082556
29852,16.4275086
29853,17.39475607
29854,16.10492576
29855,17.31096015
29856,14.55456678
29857,11.92566465
29858,10.06443923
29859,11.25556872
29860,10.88854007
29861,10.94835143
29862,10.6350046
29863,10.96316333
29864,11.003246
29865,11.0419132
29866,10.57966323
29867,10.35729459
29868,9.543865782
29869,8.991559966
29870,9.460498638
29871,8.750025663
29872,8.398697132
29873,9.70492088
29874,7.805979472
29875,6.632356219
29876,5.725757845
29877,1.8693833
29878,0.413174843
29879,3.027779423
29880,5.07723528
29881,6.286564863
29882,8.03893866
29883,7.544516126
29884,8.487297525
29885,9.225289693
29886,9.771286494
29887,10.02470306
29888,10.09939463
29889,9.853192546
29890,10.01356812
29891,10.54366007
29892,11.21221042
29893,11.4360366
30034,8.489179055
30035,7.927968456
30036,4.928801739
30037,0.816681361
30038,-2.098177366
30039,-2.406221104
30040,-1.712471964
30041,4.540506947
30042,3.317353579
30043,0.003445469
30044,-4.674796649
30045,-8.383430776
30046,-4.213187344
30047,-1.347054953
30048,-3.152523339
30049,-0.925899385
30050,-3.420306133
30051,-0.555908265
30052,-0.667953838
30053,2.405879178
30054,6.309090774
30055,8.723961567
30056,9.708326025
30057,9.021935776
30058,8.582280966
30059,8.897052055
30060,7.735865645
30061,9.698845877
30062,9.707047285
30063,9.637726972
30064,9.645443669
30065,9.628405571
30066,9.641989433
30067,9.729343644
30068,9.330230423
30069,9.641436322
30070,9.775651276
30071,10.07670464
30072,10.21541607
30073,10.2943472
30074,10.35714286
30075,10.91700018
30076,11.69007519
30077,12.2727187
30078,14.12126279
30079,13.7809678
30080,10.84408674
30081,13.42343198
30082,15.90590991
30083,13.56811883
30084,17.39163504
30085,17.6026242
30086,15.0460548
30087,14.7872553
30088,16.5980039
30089,16.56680681
30090,19.35107271
30091,16.33705397
30092,13.50117414
30093,11.8970556
30094,12.16307584
30095,11.3606807
30096,10.90078132
30097,10.98289618
30098,10.86253121
30099,10.52912816
30100,11.04144826
30101,11.21505387
30102,10.69937073
30103,9.925426712
30104,9.188765393
30105,8.859988994
30106,9.176780706
30107,9.02131877
30108,9.03873423
30109,8.792817107
30110,6.963461489
30111,5.76517528
30112,4.65405941
30113,-0.095866941
30114,1.203779889
30115,3.914922379
30116,5.381892681
30117,5.718770597
30118,6.709138066
30119,8.650328334
30120,9.499523488
30121,9.774527273
30122,10.21103446
30123,10.20761957
30124,10.36453316
30125,10.36180356
30126,10.38994491
30127,10.57469554
30128,11.13508109
30129,11.39117787
30270,8.551622863
30271,6.899085933
30272,1.786983498
30273,-1.776967066
30274,-5.063579021
30275,-3.95167785
30276,2.30118889
30277,3.235891498
30278,0.355530778
30279,-3.426160456
30280,-7.827664503
30281,-2.68050664
30282,0.218262686
30283,-5.535280507
30284,-4.277447052
30285,0.201808434
30286,1.407071334
30287,1.305617809
30288,2.452784679
30289,3.673725282
30290,6.650099618
30291,8.731642868
30292,8.882024856
30293,7.680765897
30294,8.270771972
30295,9.684108677
30296,9.943812575
30297,9.625026184
30298,9.783190328
30299,9.707555337
30300,9.728405963
30301,9.761596092
30302,9.856994466
30303,9.668242221
30304,9.836587632
30305,9.791717518
30306,9.809326503
30307,10.01673056
30308,10.09787525
30309,10.2153986
30310,10.21881582
30311,11.10006062
30312,12.39725145
30313,10.90640998
30314,11.44975947
30315,11.93696412
30316,12.75488637
30317,13.73071856
